fid,id,inscricoes,latitude,longitude,elevacao,setor_abastecimento
"9715","25670","17809",-3.72470628284678,-38.5144797381407,18.4585647583008,"17"
"9716","25671","751367",-3.72453809285685,-38.4707425639634,45.9045143127441,"18"
"9717","25672","4195205",-3.72406229264057,-38.4708620348003,47.4496688842773,"18"
"9718","25673","280305",-3.72442492781097,-38.4710130696419,49,"18"
"9719","25674","2432633",-3.72534798842593,-38.4713831560287,56.0068740844727,"18"
"9720","25675","747939",-3.72498715564781,-38.4712384858174,53,"18"
"9721","25676","4907221",-3.7236464858532,-38.4699395087387,35.2095680236816,"18"
"9722","25677","2461749",-3.72339255777651,-38.469554863787,28.4738235473633,"18"
"9723","25678","7738331",-3.72895440589665,-38.4716130725487,44.8645973205566,"18"
"9724","25679","2404583",-3.72424318815195,-38.4702261582967,44.0009574890137,"18"
"9725","25701","5140188",-3.81988491521159,-38.4562554945221,14.8449192047119,"3"
"9726","25702","7135254",-3.82328431415907,-38.5923393441767,34.258129119873,"15"
"9727","25703","5051053",-3.81306546933848,-38.597651340992,27.5314960479736,"15"
"9728","25704","7931263",-3.81416188049729,-38.5937767091831,23.928373336792,"15"
"9729","25705","7350848",-3.8155016015017,-38.600093763294,23.0335807800293,"15"
"9730","25706","2982730",-3.81227373118641,-38.5297367881787,23.4589614868164,"12"
"9731","25707","6737234",-3.83301962579037,-38.5686860971992,33.7356872558594,"15"
"9732","25708","7590458",-3.83484055046586,-38.5713350323464,36.8651809692383,"15"
"9733","25709","6985696",-3.8294475503785,-38.5146410836199,16.320068359375,"3"
"9734","25710","6970265",-3.83315308204806,-38.5204192614407,13.1136646270752,"3"
"9735","25711","7590253",-3.8349470680731,-38.5717649620472,38.2315788269043,"15"
"9736","25712","2359014",-3.72607225111499,-38.4739864322283,53.4424438476563,"18"
"9737","25713","4727860",-3.72554755288934,-38.4742593152178,54.9418182373047,"18"
"9738","25714","4371860",-3.72672992494154,-38.4722664063419,51.0068740844727,"18"
"9739","25715","4968395",-3.72955951742045,-38.4690892875764,51.8057518005371,"18"
"9740","25716","8895600",-3.73027828094927,-38.469479186383,50.6502342224121,"18"
"9741","25717","8894728",-3.72917892449976,-38.4692519258015,52.2755432128906,"18"
"9742","25718","5103002",-3.78258437732347,-38.507677172107,5,"10"
"9743","25719","5103207",-3.78278646014626,-38.5072788836051,5,"10"
"9744","25720","5286620",-3.78573029617312,-38.4888471261253,18.3414936065674,"10"
"9745","25721","10361375",-3.78796786452012,-38.4948993960774,18.628360748291,"10"
"9746","25722","8050520",-3.78212605785825,-38.5016778539645,4,"10"
"9747","25723","3863727",-3.72137846524391,-38.5653336129166,20.7034683227539,"5"
"9748","25724","10702563",-3.71563284269544,-38.5841226537383,12,"5"
"9749","25725","4082893",-3.70682665070687,-38.5654956637551,23.261547088623,"5"
"9750","25730","7741430",-3.70440466258732,-38.5735027198657,16,"5"
"9751","25734","877166",-3.70113839491765,-38.5758193801114,15.6718702316284,"5"
"9752","25747","7232756",-3.76656937685693,-38.5351217939711,18.2151393890381,"6"
"9753","25748","637041",-3.76674321296913,-38.5346882062097,19.8132438659668,"6"
"9754","25749","638161",-3.76480189682777,-38.5331052391662,16.3594722747803,"6"
"9755","25757","3850811",-3.72812083311094,-38.5736645996304,19.8627090454102,"5"
"9756","25762","968498",-3.76202300134245,-38.577966665119,23,"13"
"9757","25763","6824110",-3.76121703504567,-38.5791378607524,19,"13"
"9758","25764","8601410",-3.75330696861149,-38.5570916702392,23,"13"
"9759","25780","5173116",-3.77209059744876,-38.4739560037133,21,"10"
"9760","25781","6807",-3.72689698585021,-38.5156347186304,17.9423809051514,"17"
"9761","25783","2038170",-3.72848788661417,-38.5117410685862,21.017505645752,"17"
"9762","25785","9043934",-3.72816799930855,-38.5065178714988,22.0891456604004,"17"
"9763","25786","2428091",-3.72357044979179,-38.4703152086715,40.799877166748,"18"
"9764","25787","4557492",-3.72425472598502,-38.4713927280925,45.0079612731934,"18"
"9765","25788","2360764",-3.7238339984541,-38.4685095280556,20.4805774688721,"18"
"9766","25789","8849889",-3.79929476450294,-38.4676696242066,16.2216281890869,"10"
"9767","25790","5107539",-3.78412038924416,-38.5069481105896,5,"10"
"9768","25791","1735853",-3.75809896531986,-38.4809504478178,9.41141128540039,"10"
"9769","25793","3346692",-3.79398151730343,-38.584011755592,26.3503665924072,"11"
"9770","25794","3290832",-3.79111072251678,-38.5825650835672,22.838508605957,"11"
"9771","25795","3290964",-3.79192708155057,-38.5833045159842,23.4951972961426,"11"
"9772","25796","10742301",-3.79065967407559,-38.5831761182039,20.3216400146484,"11"
"9773","25797","3299570",-3.79128993491389,-38.5838861724375,18.8486442565918,"11"
"9774","25798","10103937",-3.81915590184642,-38.614450266753,27,"4"
"9775","25799","8067660",-3.81284751653147,-38.6144171658809,23,"4"
"9776","25800","8067147",-3.81105884630847,-38.6270160021448,37.7380294799805,"4"
"9777","25801","8140014",-3.80893815981176,-38.6281774626924,33.6833724975586,"4"
"9778","25802","3785270",-3.77441735136249,-38.5970421608545,10,"4"
"9779","25803","4853318",-3.7064473402818,-38.5876245368162,14.7535467147827,"5"
"9780","25804","7896042",-3.70496889303828,-38.5707378145645,19.7502822875977,"5"
"9781","25805","6536131",-3.70619565452529,-38.5819897947664,16.943473815918,"5"
"9782","25806","1664093",-3.70783373848233,-38.5832387482887,17.598503112793,"5"
"9783","25807","7387369",-3.70258609562655,-38.5743299066107,15.7104253768921,"5"
"9784","25808","1669540",-3.70566305559978,-38.5769010984982,17,"5"
"9785","25809","1547496",-3.71739610861022,-38.579079725616,18.1667232513428,"5"
"9786","25810","1630733",-3.70586671495269,-38.568353150718,27.4898624420166,"5"
"9787","25813","8351660",-3.71594130094015,-38.5846663347944,12,"5"
"9788","25826","7469292",-3.86924122185491,-38.4910712529425,15,"3"
"9789","25827","5418925",-3.86159961100781,-38.4883683643842,7.68918180465698,"3"
"9790","25828","7354070",-3.81537453512427,-38.6066868856341,23.2896461486816,"15"
"9791","25829","7353197",-3.8152313366104,-38.6048226333325,22.23118019104,"15"
"9792","25830","8395489",-3.81464556147433,-38.5928519678628,24,"15"
"9793","25832","5040701",-3.82263132796407,-38.5988863416197,23,"15"
"9794","25833","6538002",-3.82313326357815,-38.5906394734183,37.7070922851563,"15"
"9795","25834","7855192",-3.79590965965765,-38.5437212657278,8.79543018341064,"12"
"9796","25836","4144848",-3.79471244578457,-38.5487619870251,15.5449562072754,"12"
"9797","25884","7575955",-3.83277080456473,-38.5721894402703,38,"15"
"9798","25885","7576080",-3.83228588043582,-38.571728883285,38.7597007751465,"15"
"9799","25886","7579071",-3.83242599455262,-38.5730614611452,37.0473442077637,"15"
"9800","25887","1861565",-3.83838566962268,-38.5201381244319,17,"3"
"9801","25888","7655878",-3.81916635418738,-38.5661027430145,26.8623752593994,"15"
"9802","25889","7594798",-3.82829374889387,-38.572453823226,31.3736534118652,"15"
"9803","25890","8195072",-3.83865776986411,-38.5769032070738,42,"15"
"9804","25891","7520964",-3.81949244514639,-38.5650141878957,31.7540721893311,"15"
"9805","25892","7636792",-3.8247438394567,-38.5671999956888,31.6006736755371,"15"
"9806","25893","10491384",-3.82382475477031,-38.5696528870246,27.3728923797607,"15"
"9807","25895","10462481",-3.79979508564561,-38.550504554957,24.8673763275146,"12"
"9808","25896","5173698",-3.77145344822138,-38.473914288856,19.0608100891113,"10"
"9809","25897","5170818",-3.77442090682597,-38.4740829941157,15.5304594039917,"10"
"9810","25898","5188687",-3.77443359512571,-38.4728949876256,18.5984992980957,"10"
"9811","25899","5207703",-3.7709056418788,-38.4723600329589,14.7633571624756,"10"
"9812","25900","10028595",-3.77194032288075,-38.4684921978063,15.7397480010986,"10"
"9813","25901","1584529",-3.78050628261726,-38.4970444610026,16.8622303009033,"10"
"9814","25902","10551743",-3.78692073814873,-38.499028981092,14.5188837051392,"10"
"9815","25903","2565226",-3.78309095314475,-38.4987391251879,8.68223857879639,"10"
"9816","25904","8892814",-3.79849818351314,-38.4626917566896,5.27544021606445,"10"
"9817","25905","5153816",-3.80398187603415,-38.4495500208497,13.9033555984497,"10"
"9818","25907","4853431",-3.70630265869421,-38.5871604477255,11.1761989593506,"5"
"9819","25908","10290850",-3.71884923248165,-38.5723038658599,23,"5"
"9820","25909","10669922",-3.70266527070754,-38.5779457147508,15.8429040908813,"5"
"9821","25910","1571303",-3.71649133624437,-38.5738465807966,20.0653514862061,"5"
"9822","25912","1596519",-3.71342811969845,-38.5680851659968,21,"5"
"9823","25914","4223055",-3.71533841912105,-38.5791964609234,15,"5"
"9824","25915","2899000",-3.71398887977459,-38.5874641512411,17.8785495758057,"5"
"9825","25942","3715868",-3.79428991550051,-38.599238170406,27.0490055084229,"4"
"9826","25943","10455760",-3.78844545391666,-38.6010320630434,23.9457931518555,"4"
"9827","25944","5694884",-3.77579960771447,-38.5979250729198,11.4886617660522,"4"
"9828","25945","3737721",-3.77938513814976,-38.5959877935963,12,"4"
"9829","25946","3717305",-3.79496310355333,-38.5971392738691,26.5192203521729,"4"
"9830","25947","4447972",-3.79493584850327,-38.5952257662414,20.610050201416,"4"
"9831","25948","7898622",-3.81025894121287,-38.555433321201,24.9594249725342,"11"
"9832","25949","10749977",-3.81092416190093,-38.5552531190602,27.2263565063477,"11"
"9833","25950","3709817",-3.79514989682441,-38.594148811392,16.9856643676758,"4"
"9834","25951","3712753",-3.79460620478027,-38.5958893271567,23.4356079101563,"4"
"9835","25952","3918840",-3.80743740851946,-38.5629466661886,25,"11"
"9836","25953","10603670",-3.78285867166964,-38.5914731337767,18.3614025115967,"11"
"9837","25965","632015",-3.76978310315471,-38.5327826218505,15.5258769989014,"6"
"9838","25966","3445720",-3.76848209203067,-38.5344056811368,21,"6"
"9839","25968","10284206",-3.76544925741858,-38.5323814256189,19.5741367340088,"6"
"9840","25969","2425092",-3.72374417975693,-38.4683127630085,21.3609867095947,"18"
"9841","25970","6545181",-3.783094463341,-38.5070415099107,5,"10"
"9842","25971","5094917",-3.78282301223366,-38.5096695344409,3.24774146080017,"10"
"9843","25972","6583768",-3.77938252833195,-38.5055808148916,4,"10"
"9844","25973","6589375",-3.7778897886936,-38.5062136639702,4.634850025177,"10"
"9845","25974","8827699",-3.77099617225844,-38.5334275560702,15.2389678955078,"6"
"9846","25975","8888906",-3.76822537964547,-38.5346481689842,21.4959144592285,"6"
"9847","25976","1896342",-3.76650105494672,-38.6085512072003,9.10468769073486,"4"
"9848","25977","7461127",-3.7904701572125,-38.5842608524214,18.3974285125732,"11"
"9849","25978","10112421",-3.78791399120271,-38.5820822547558,33.6033630371094,"11"
"9850","25979","3394433",-3.8050281862418,-38.5817336611434,25.4736766815186,"11"
"9851","25980","8144303",-3.80514937234599,-38.6299695554523,26.4761505126953,"4"
"9852","25981","3346552",-3.79352418927656,-38.5836021515972,25.1653728485107,"11"
"9853","25982","3349020",-3.79215176465679,-38.5823744003725,29,"11"
"9854","25983","10393170",-3.79134404331005,-38.5872501557052,17.6828746795654,"11"
"9855","25984","3343901",-3.79292945648649,-38.5852551270732,23,"11"
"9856","25985","8354626",-3.78638047804142,-38.5828631028851,32.8827514648438,"11"
"9857","25986","10738525",-3.78778853633672,-38.5811620473658,33.4559707641602,"11"
"9858","25987","8121907",-3.72543672227007,-38.5736516157849,19.5641613006592,"5"
"9859","25988","1482190",-3.71182855421757,-38.5872824308162,15.2573080062866,"5"
"9860","25989","1580329",-3.71402499312439,-38.5870876408396,18,"5"
"9861","25991","2763508",-3.77059353704368,-38.5830413415072,24.1189041137695,"13"
"9862","25992","1751905",-3.79816908218891,-38.5998525887903,28.9888458251953,"4"
"9863","25993","1751735",-3.79964658979212,-38.602675133726,23.2872447967529,"4"
"9864","25994","10043608",-3.77480542613494,-38.5945673030851,15,"11"
"9865","25995","7937954",-3.80622845658119,-38.6099822745218,20.035436630249,"4"
"9866","25996","7761600",-3.80549999997773,-38.5965778273885,18.314323425293,"4"
"9867","25997","2761769",-3.78864168096902,-38.5871294551192,17.1420135498047,"11"
"9868","25998","10615601",-3.78083193760447,-38.5778958099236,33.7650833129883,"11"
"9869","26002","6879888",-3.83511405948066,-38.4848893069898,22.9830131530762,"3"
"9870","26003","3247414",-3.83264872907994,-38.4833400946127,26.223705291748,"3"
"9871","26004","3431711",-3.84888635313342,-38.4861499815076,29.3233528137207,"3"
"9872","26005","7621221",-3.84532590632975,-38.4749582286641,20.816499710083,"3"
"9873","26006","4464990",-3.80212257280302,-38.5369246052315,20.7449245452881,"12"
"9874","26007","10224173",-3.81528372080451,-38.5402791466429,15,"12"
"9875","26008","7224664",-3.80106170765568,-38.5469591926963,24,"12"
"9876","26009","7226101",-3.80005829437394,-38.544947101166,17.4797515869141,"12"
"9877","26011","5079861",-3.81189053118299,-38.5294068888453,21.5341014862061,"12"
"9878","26012","4474252",-3.79973980015245,-38.5342815140376,10.9214344024658,"12"
"9879","26013","10726403",-3.81475477613964,-38.5403048397443,14.8128728866577,"12"
"9880","26014","7223986",-3.80058752653706,-38.5474299811967,22.612886428833,"12"
"9881","26015","2977141",-3.81898074978139,-38.6096760020702,27.2531909942627,"15"
"9882","26016","7123094",-3.81763975173611,-38.5944419139576,36,"15"
"9883","26017","3081664",-3.81094672485317,-38.5907610549205,32.2530174255371,"15"
"9884","26018","6786499",-3.81213072196788,-38.5976122573616,24.4622402191162,"15"
"9885","26019","3806928",-3.8097209218144,-38.5959947139871,22.8372898101807,"15"
"9886","26020","7107528",-3.8114745576302,-38.5849064160433,36.9081192016602,"15"
"9887","26065","4194365",-3.7248702604968,-38.4728037436705,47.0579261779785,"18"
"9888","26066","4765770",-3.72572540889561,-38.4723770235056,57.0203018188477,"18"
"9889","26067","6684270",-3.72232540135006,-38.4763334250871,25.5974884033203,"18"
"9890","26068","7742690",-3.7259309587898,-38.4759363806268,31.6741676330566,"18"
"9891","26069","4381602",-3.72666219793831,-38.472545521148,50.4035873413086,"18"
"9892","26070","7743831",-3.72818169861471,-38.4727378163292,43.9032440185547,"18"
"9893","26071","10772910",-3.72883801357298,-38.4703942501845,44,"18"
"9894","26072","3887847",-3.78156204053949,-38.506506034282,4,"10"
"9895","26073","7477872",-3.78965902485743,-38.4913206551149,16,"10"
"9896","26074","7725540",-3.78149000581311,-38.4876832677719,17.8681831359863,"10"
"9897","26075","10369619",-3.77744162759519,-38.4865178150281,18.3683071136475,"10"
"9898","26080","10171452",-3.76029354001857,-38.5938238637159,16.3562355041504,"13"
"9899","26081","5088186",,,,
"9900","26082","1953281",-3.77217092787692,-38.6041663377618,19.9440937042236,"4"
"9901","26083","1953818",-3.77126290714428,-38.6043134708487,22.3616809844971,"4"
"9902","26084","10213724",-3.75611899035869,-38.5975262820364,6.42233562469482,"13"
"9903","26085","1896865",-3.76724072962501,-38.6092936793734,9.41486358642578,"4"
"9904","26086","1905929",-3.76218547296656,-38.60828107617,7.69353771209717,"4"
"9905","26087","5621380",-3.79553194799759,-38.581973665707,32.712760925293,"11"
"9906","26099","2943085",-3.81200622325937,-38.5365976604706,27,"12"
"9907","26111","3641430",-3.7831925694302,-38.590068486455,25.8155612945557,"11"
"9908","26112","2762129",-3.76387900769238,-38.5924503761734,17,"13"
"9909","26113","10104020",-3.75661467502835,-38.5978557654056,6.29440546035767,"13"
"9910","26114","3284115",-3.80004699470866,-38.5851021255127,28.671350479126,"11"
"9911","26115","3579522",-3.79427061206015,-38.5887596150237,21.4101104736328,"11"
"9912","26116","3340309",-3.7940693357995,-38.5844365454468,26.7224826812744,"11"
"9913","26117","3707121",-3.79311863038762,-38.6008227922213,30,"4"
"9914","26118","3916936",-3.7930968535418,-38.6008915022806,29.7238063812256,"4"
"9915","26119","3895661",-3.79492920977156,-38.6030434151424,22.8114013671875,"4"
"9916","26120","10279520",-3.78674973436185,-38.5942274362266,13,"4"
"9917","26121","3905691",-3.79034827168009,-38.5997507259284,26.9396667480469,"4"
"9918","26122","3717801",-3.79408720377767,-38.5975225911361,22.5061855316162,"4"
"9919","26135","631361",-3.7688533213603,-38.533426590323,20,"6"
"9920","26136","2045265",-3.75794329278765,-38.5259368019002,11.4621381759644,"6"
"9921","26137","8251819",-3.79943792420884,-38.4468888230132,6.35622644424438,"10"
"9922","26138","8747270",-3.72738484489015,-38.5118932775,20,"17"
"9923","26139","1716",-3.72881790576714,-38.5083191520161,22.5650501251221,"17"
